Unnamed: 0,tweet,target
28,Nobody cares in real life and nobody cares here. I'm gonna stop sharing my nightmares to people who are more worried about likes than actually helping a person out.,1
3056,An hour and 35 minutes till 2017 come. I'm still depressed and hopeless. Feel really shitty.  ,1
1259,still feeling like crap. havent had a good christmas in quite a few years   ,1
187,"With ageing populations at risk of  and  (and depression's myriad health effects so higher healthcare costs), as well as rising childcare costs, approaches like intergenerational care seem beautifully cost efficient and solve 1 problem with another problem. pic.twitter.com/QouBTSRhR6",0
1733,"If you have NEVER experienced , you can’t pass—& shouldn’t be passing— on decisions people make out of hopelessness & utter desperation.  Trust me, I know!   to the hopeless, they’ll buy it!",0
514,"@_lanimoreno and I had Chem, Anatomy, and now IB Sports together (': #amazing",0
2608,LogRhythm: LogRhythm helped First_Financial bank unify #threat data and #streamline responses. Learn how in this case study:… …,0
1719,When you're on a diet and your whole family orders pizza. ,0
2240,"â€œI didnâ€™t want to wake up. I was having a much better time asleep. And thatâ€™s really sad."" ",1
671,@lukeWHC09 Hahaaa! Was fuming with that 😞😂,0
1057,139   ???????????????????????????????????????????????????????????????????????   ??????????????????????????????????????????????????????????????w   ??????????????????????????????   ????????????????????????   ??????????????????????????????????????   ???????????????????????????????????????????  ????????????????????????,0
819,Operation hang out at the Cleveland airport today.,0
1394,@NathanSykes Happy Tuesday. I hope you have an amazing day. Proud of you &amp; blessed to know you. You make my world better by being in it.❤️,0
1268,"If you cheat, you are trash. I don't care what the situation is, doesn't matter. Nobody deserves to fall asleep at night wondering why they weren't enough?? ",0
758,"#Laughter creates a #positive #aura &amp; transforms you into the most #beautiful , #dynamic &amp; #attractive person. \n#Yoga #YogaLaugh",0
2181,It's a  when your neighbor loses his job; it's a  when you lose yours.,0
1965,When you lose you McDonald's name tag   ,0
82,"@Kara1818 I’m glad to hear that, Kara. Don’t hesitate to get in touch again if you need to! Cheryl",0
2444,@russ_kent @IsabelOakeshott Inexplicably well paid talking head who lectures in impenetrable consultu-speak #dire,0
956,happy birthday bb! i hope u had an amazing birthday 🎉 @ultsdonghan,0
395,"I took an order to people who lived in a million dollar home, and they didn't even tip ???‘ ",0
2631,Just the thought of going back to school  brings tears to me eyes ,0
597,Wish I had took holidays instead of being at work ,1
1025,Headaches suck after crying so much…but he finally texted me????…,1
3034,??’•it will be ok??’•    pic.twitter.com/6zCi1PJhdB,0
1189,"I would do one of the friends of 2016 lists, only problem is I need friends to make that  ",1
1196,The next story about depression was also awesome. What a super lady to shine through tough times and then tell her story to help others.,0
498,"Happy New Year!! Here's to 2017, believe me, it can't go any worse than 2016 did. Yay for 2017! Lol.  ",0
820,"Love you all tonight. If the holiday makes u feel  or lonely & u need someone to talk to, tweet me. I'll open my inbox for you. <3",0
2524,Ready to start my day after practising my daily #meditation.Today's focus was on #gratitude and there are so many things to be #grateful for,0
808,"Everyone tells me the pain will fade. Maybe I don’t want it to, it’s the only thing that still connects me to you   ",1
290,: this year was fuckd up I can't wait for it to be over I hated this year still depressed hard time getting over it  ???¢??????’” fuck,1
1591,"Be yourself. If you can't love who u are then how can u expect someone to ""love""u.    ",0
825,"THE BASICS! Long ladders, nets, air mattresses which could have saved more lives were missing from the fire brigades. This is what we talk abt whn we say that WE NEED basic amenities rather than splurging money on building statues!  ",0
2347,finally finished one tree hill & now I don't know what to do with my life,0
2393,"I really need to know which  composer wrote ""Bubbles,"" if only to know who to blame for my week-long melancholy... ",0
1090,I guess my vacation is over... Back to work I go.  ????,0
1053,Feeling like a worthless piece of trash ????,1
806,Have u been secretly battling /? Make 2017 the year you tell someone & seek help. You deserve 2 be happy! ,0
1461,YouHaveToStudyWorkHardajajkskanakaoanakaa aaaaand BOOMSHAKALAKAAAA ??™ƒ??™ƒ   but ,0
2935,Talking about my sexuality like its a wildfire. ,1
2861,Add me on snapchat : dfdf_66\n#dick #pussy #nudes #horny #anal #ass #bigbooty #bobs #cock #blowjob #sex #sexy #snap \nAny horny girls ?🔥💦👅👅👅,0
1424,Ten: Amazing the snap power @AdrianMannarino gets off such a short back-swing! #threat @Wimbledon Rd of 16 #ATP 🎾🎾,0
1827,Happy #worldfringeday I can't think of a more appropriate year to perform at the @edfringe for the first time with @CultureClashUK ,0
1064,Is you're  you might have a problem with someone close to you.,0
1782, Dems after Kerry's speech???±???µ???·  pic.twitter.com/FpduyGjA7M,0
3143,zayuuum...bey's tatas got huge lol😋 #yummy,0
2665,xmas is over and apart from my kids happy faces its all been a bit meh this year.,1
2504," oh dear, that ending was depressing! Nothing says Merry Christmas like a murder, plot twist+suicide ??™ˆ ",0
732,Witnessed pure beauty from Ft. Lauderdale #SolarEclispe2017 ,0
2388,@LifeWithSelG #Despacito u came into my life\nur aroma flared my life up\nur almond-eyes makes my #Pulse gushing\nur #smiles gleam me bright,0
1752,My dads big day is only less than 2 weeks away. 😱 #excited,0
2909,I am so depressed right now I don't even know how I'm functioning.   ,1
1889,@MarcMero Happy Anniversary!! Have a great day!!,0
1442,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless,0
2523,Really miss family days out   pic.twitter.com/J6Y3PbdCu7,1
2239,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!,0
136,My soon to be ex wife needs to learn to chill out &amp; smile ,0
1812,@GaryClarkJr  seriously best turn out for blues i have ever seen. #amazing,0
2428,Tweet at me some cool #madden clips u got,0
1400,Thankxxx God Mids of B.Ed Over But.....  Finals of LL.B ahead....  Starting of New Year with Examsss.....,0
2253,"i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay and think about all my problems. ",1
1153,So not in the mood for all this Christmas shit   #,1
1668,Got to love when you can just power through the #workday and everything works out great! #smiling from ear to ear today! 😊😀☺️️😉😁😄😃😀😁 #happy,0
409,No more scioly for the rest of the year,1
524,@Dansgaming YES!! I love making my own coffee drinks at home! #super  !!,0
425,It's arrived and can't wait to read and learn! #specialneedsandlegalentitlement 2nd edition. If it's as good as the 1st edition ,0
1776,Never underestimate yourself ; you might be the little voice of reason.... #do #good #believe #rise #communicate #respect #love #everyone 😘,0
2063,"Mom talks about suicides and ""how people are selfish and we should NOT go to their funerals"" and shuts my door.  ",0
797,Back to the same stage where I was once in the month of May-June!   I wish I could delete year 2016 forever!,1
2696, is never more cruel than when it is felt in close propinquity with someone who has ceased to communicate. â€”Germaine Greer,1
2550,When you gotta hold your charger a certain way for your phone to charge feeling  lol,0
814,@Retale It would be #awesomeness to win this for my 2 girls.,0
805,"I'm having a good day today, might have a terrible one tomorrow, but I just want to remember that at least I had a good day. It's so easy to forget  ",1
589,I hate my life…it never going get better…depression is hell…I feel no one understand me…I only understand myself…,1
230,106   ??????????????????????????????????????????????????????????????????????????????????????????????????????????????    ????????????   ???????????????????????????????????????????????????   ??????????????   ??????????????????????????????????????????   ??????.......     ????????????????????,0
657,Bruno Mars' 24K but instead of  it's  ,0
2264,Why do i always get treated like this...ugh!!!,1
2783,♪ Racing all around the seven seas\nChasing all the girls and making robberies\n'Causing panic everywhere they go\nParty-hardy on Titanic... ♪,0
1130,staying up late because mommies not home   ????,0
2107,113   ??????????????????????????????????????????????????????????????????????????????????????   ???????????????????????????????.......   ????????????????????????????????????????????????????????????????????????????????????????????   ????????????????????????????????????????????.......  ???????????????????????????????,0
2642,"You can be discouraged by failure or you can learn from it. -- Thomas J. Watson,#motivationalquote,#success",0
1190,Trying my best to function as a normal human being. Feeling like a zombie.  ,1
1045,I am seriously considering takeing a day off just to stream all day really need to 😂 #😂 #streaming #take #the #day #off,0
3125,Feeling kind of blue today. A good acquaintance from long back has not answered messages on any of their media platforms in a while...What happened to them? ????    pic.twitter.com/lWtx4Ucqy8,1
1759,Sadness overcomes. Darkness beats light. Numbness is relief.  ,1
1283,"Annoyed, sad, disappointed. Can anything go right lately.?   ",1
1701,"I love a bright life apart from any darkness and toxicity. Plenty of light and colours, smiles and good feelings, a healthy life..🍃🍂",0
2180,They cancelled Chewing Gum. #devastated,0
1546,@HUUEducation Thanks! Happy there are other sabbs here. Hope we can talk at lunch :),0
417,In our daily liveswe must see that it is not happiness that makes us grateful but being grateful that makes us happy.,0
2085,@LoganPaul You share your jolly cheerful character that it makes so unique:),0
700,"@chrisdrunkpoets @MusicHourUK 💞🛸✨ Love your new music Chris!!!🌟🎯🍎It's otherworldly, like you!! #awesomeness 🦄🧜🏽‍♂️🧜🏽‍♀️🧙🏽‍♀️🧙🏽‍♂️✨🔆",0
1035,Horny. Anyone? #horny #bi #sex #london #snapchat #gaysnap #hornysnap #snapchatgay #snapchathorny #gaysnapchat #hornysnapchat #snapgay #snap,0
